"donor","localization","Hemato","Bone","ensg"
0,0,0.61888326867242,0.0706423615266915,"ENSG00000253686.2"
0.0880233518959064,1.36051596040244e-13,0.693340236584155,0.0110615324496947,"ENSG00000254211.6"
0.133778635479775,0,0.330970606315154,0.194884136614229,"ENSG00000113742.14"
0.126829020141281,3.69060695862039e-13,0.0206791709090258,0.0104252029671869,"ENSG00000120149.9"
0.0813225549719444,0,0.12486056881654,0.00820716867189113,"ENSG00000164466.13"
0,0,0.844560037380622,0.0149613077040917,"ENSG00000113749.7"
0.0227010012019314,3.23665438893643e-13,0.222879136344627,0.240244697812377,"ENSG00000051596.9"
0,0,0.0830878425090154,0.414269979294708,"ENSG00000170085.18"
0,0,0.56578063816967,0.16557477266144,"ENSG00000251667.1"
0,0,0.00682819948601627,0.293072388638584,"ENSG00000122203.15"
0,0,0.0328076491497885,0.0179296278118574,"ENSG00000175414.7"
0,0,0.0606080729825215,0.124941249770509,"ENSG00000048162.20"
0,0,0.000491192847837585,0.000852209939551688,"ENSG00000146066.3"
0,0,0.121973145879226,0.0280456670539425,"ENSG00000175416.13"
0,0,0.00496998184420541,0.00272128570890185,"ENSG00000113194.13"
0,0,0.507256661352346,0.175111543319158,"ENSG00000146083.12"
0,0,0.284033550016094,0.238062571540817,"ENSG00000169258.7"
0,0,0.451214496274089,0.286675664259385,"ENSG00000048140.18"
0,0,0.566799496179861,0.106854753554537,"ENSG00000113763.12"
0,0,0.708949440812556,0.0406585794169387,"ENSG00000160883.11"
0.0359333153270444,0,0.484689794848523,0.21657724006832,"ENSG00000087206.17"
0,0,0.270573268247153,0.380070898163901,"ENSG00000113761.12"
0.0185592096504439,0.460410695988915,0.0851750283767929,0.427678209695896,"ENSG00000251666.1"
0,0,0.000574518412931959,0.16604349934569,"ENSG00000165671.20"
0,0,0.374482111009557,0.0799625462383154,"ENSG00000286634.1"
0,0,0.018627502691369,0.0399288722870282,"ENSG00000240729.1"
0,0,0.239212012440563,0.414377637357747,"ENSG00000169228.14"
0.0197344522646886,7.07008421957261e-10,0.458043498045082,0.0698281895368574,"ENSG00000213347.10"
0.0624607847827026,3.82962761276299e-14,0.154635746085578,0.287703154077889,"ENSG00000169230.10"
0,0,0.134861243424642,0.119095501379255,"ENSG00000169223.15"
0.0231115536298254,0,0.508110941858853,0.122682929680603,"ENSG00000169220.18"
0.0342724472883937,0,0.513369702291288,0.207892045511638,"ENSG00000198055.11"
0,0,0.588887642075533,0.244050657915489,"ENSG00000246334.2"
0.240856840183465,0,0.411280690448719,0.0498634265360006,"ENSG00000131188.12"
0,0,0.0671967974214641,0.0134978100015965,"ENSG00000113758.13"
0.0844097389637313,6.51633254694966e-13,0.400361237753483,0.0773539227871114,"ENSG00000279821.1"
0,0,0.60019244201089,0.00119545195116223,"ENSG00000196923.14"
0.251569013126576,0,0.395877652586958,0.0490523726599124,"ENSG00000248996.1"
0.0730527219866413,0,0.813139821598831,0.0257995390543568,"ENSG00000146094.14"
0,0,0.480343984765101,0.0661054077036953,"ENSG00000183258.12"
0,0,0.180687077594742,0.140725080877877,"ENSG00000146067.16"
0,0,0.00969585987041912,0.0196967686457907,"ENSG00000184840.12"
0,0,0.432925731620242,0.181225853281349,"ENSG00000027847.14"
0.113250079138256,1.06055636448705e-13,0.193669972011373,0.294247479194979,"ENSG00000247679.3"
0,0,0.505756171750973,0.239991255697237,"ENSG00000246596.7"
0,0,0.282223545001518,0.0960624963230489,"ENSG00000170089.15"
0,0,0.569910116582626,0.164510954102118,"ENSG00000249684.6"
0.19464614686608,0,0.396977960420574,0.15282493316208,"ENSG00000249129.1"
0,0,0.45117446217391,0.187098202366418,"ENSG00000204677.13"
0,0,0.888273661737964,0.0286618075038794,"ENSG00000145911.6"
0.0218975276145116,0,0.133397419729266,0.566157704024725,"ENSG00000145916.19"
0.137562644726735,0,0.00242664368609587,5.78975288814316e-05,"ENSG00000145912.8"
0.241648574758655,0,0.565438504726239,0.0522483019390748,"ENSG00000197451.12"
0,0.586983784460704,0.073896353954747,0.320178487023273,"ENSG00000175309.15"
0.216203590383207,0,0.318230948491435,0.00143078492446765,"ENSG00000050767.17"
0,0,0.145436234581255,0.399879229313727,"ENSG00000113240.13"
0,0,0.0588696375633627,0.00254085745256885,"ENSG00000169131.13"
0,0,0.115689869641995,0.0582838386230428,"ENSG00000178338.11"
0,0,0.3649119336793,0.0287036493876138,"ENSG00000198939.8"
0,0,0.0356196455729154,0.367642890550807,"ENSG00000178187.7"
0.0978200370149853,0,0.101702758882702,0.161109674940242,"ENSG00000113262.16"
0,0,0.0161274779321405,0.131907473328252,"ENSG00000234284.7"
0,0,0.418139142573359,0.0360827781222991,"ENSG00000177932.7"
0.0456626008701823,0.421395685919146,0.0063293533332567,0.519744127550885,"ENSG00000087116.16"
0,0,0.420885987655676,0.0523318820743233,"ENSG00000176783.15"
0,0,0.015757808258061,0.0921680964462413,"ENSG00000244945.1"
0.104399299674292,0,0.295796027321556,0.123052692905935,"ENSG00000169045.17"
0.107642453365449,1.24820420285026e-12,0.104183523572861,0.101297880849588,"ENSG00000127022.15"
0,0,0.00236203565486833,0.00169443037940514,"ENSG00000225051.5"
0,0,0.192296354081659,0.0631686525596333,"ENSG00000161021.13"
0,0,0.12112193253581,0.0307482805150546,"ENSG00000213316.10"
0,0,0.445375128870865,0.175917878820804,"ENSG00000161013.17"
2.67438184186018e-13,0.550264577122396,0.0153769362360583,0.405196849421982,"ENSG00000161011.20"
0.13987789190763,0,0.0807791265874254,0.0488078653846769,"ENSG00000161010.15"
0,0,0.144666322926834,0.00245704632635982,"ENSG00000245317.2"
0,0,0.259918524333154,0.00384566797292373,"ENSG00000197226.12"
0,0,0.0101552129288058,0.10984751614275,"ENSG00000113269.14"
0.0395018935280692,1.92405543166869e-11,0.129715182741749,0.0484887471612566,"ENSG00000285865.1"
0.407121106903438,0,0.0303778608621055,0.00929228902490694,"ENSG00000146090.16"
0,0,0.104992337038581,0.100623508830129,"ENSG00000050748.17"
0,0,0.014639655875623,0.0172732478444204,"ENSG00000248367.1"
0,0,0.172077967781179,0.0642838600914297,"ENSG00000131459.13"
0.121186771623357,0,0.687968608013676,0.0323182881115741,"ENSG00000113300.13"
0,0,0.0149400405358206,0.168991243438873,"ENSG00000037280.16"
0,0.468327262032473,0.24793314094673,0.248549920637107,"ENSG00000131446.16"
0,0,0.000407287289704217,0.0430234684980413,"ENSG00000280161.1"
0,0,0.178224865140434,0.150559078746782,"ENSG00000278970.2"
0,0,0.0634381776334816,0.210279298908601,"ENSG00000245060.8"
0,0,0.0223367391336241,0.000214709858525151,"ENSG00000196670.13"
0.00933859819864407,0,0.108030853368548,0.00702195845302552,"ENSG00000165810.17"
0,0,0.152907573027251,0.00406610926591022,"ENSG00000250222.2"
0,0,0.104342558659873,0.162221551692242,"ENSG00000146054.18"
0.136166024917787,0,0.267487220163309,0.0156079058085149,"ENSG00000146063.20"
0,0,0.1007371758969,0.072139546254531,"ENSG00000204628.12"
0.0478342340003251,4.37523228835588e-10,0.0260235105582636,0.111420611355913,"ENSG00000233937.7"
0,0,0.0846481463960125,0.291826664961141,"ENSG00000183718.5"
0,0,0.0439785678011684,0.0829945325838568,"ENSG00000248275.2"
0.0944480913329539,0,0.346442202788843,0.141623390374908,"ENSG00000287265.1"
0,0,0.0633430954912078,0.222003798430004,"ENSG00000112679.14"
0.0281350763352036,0,0.706400467671983,0.0466458478969646,"ENSG00000137265.15"
0,0,0.000497067266523582,0.3256716734403,"ENSG00000286364.1"
0,0,0.0300317625096447,0.0224122829228161,"ENSG00000112685.14"
0,0,0.235078089162482,0.0653840756089071,"ENSG00000188996.4"
0.200845329526368,0,0.0279316452114082,0.198169059739559,"ENSG00000137273.6"
0.00280398112401931,0.397766159192722,0.000347199956383337,0.583751272840501,"ENSG00000280916.2"
0.077547390166208,0,0.0439434712037257,0.389287050192909,"ENSG00000054598.9"
0.0462545931670546,4.94988831619392e-14,0.521522998098166,0.314845015274554,"ENSG00000112699.11"
0.00490908546190281,0.403287209366977,0.00705065810134089,0.56617379925875,"ENSG00000285603.1"
0,0.622732309421599,0.129827299499874,0.211190783308045,"ENSG00000250903.9"
0,0,0.0732975747085481,0.0109181749919173,"ENSG00000286512.1"
0.169164171605414,0.486400972195845,0.00802102230000605,0.323913660187183,"ENSG00000164385.9"
0.172525607802307,1.34599419314678e-15,0.036167991566827,0.214136670122729,"ENSG00000145949.11"
0.0924958993049303,0,0.364280113107401,0.0692321690990591,"ENSG00000124535.16"
0.23383880624991,3.89470911651787e-12,0.514818976341612,0.137288926428936,"ENSG00000021355.13"
0.188022775452533,0,0.661475263870964,0.056269970205312,"ENSG00000230438.7"
0,0,0.460973151642943,0.0471050733059728,"ENSG00000170542.6"
0,0,0.275440196993932,1.92950666190636e-05,"ENSG00000124570.20"
0.523701990785702,0,0.266864496569263,0.100161373624276,"ENSG00000244041.7"
0,0,0.0135390691893536,0.100724966410478,"ENSG00000124588.20"
0,0,0.00184756503808543,0.0725485529816195,"ENSG00000137275.14"
0,0.42704033317632,0.0624808494584351,0.433179575574699,"ENSG00000272277.1"
0,0,0.461953192812408,0.0177031290895434,"ENSG00000137274.13"
0,0,0.0552159845561037,0.0126283296865007,"ENSG00000137267.6"
0,0,0.135680264133768,0.354411874406399,"ENSG00000137285.10"
0.223309044034382,0,0.213937795596924,0.190564281032032,"ENSG00000180822.11"
0.172263705007204,5.22331957552082e-13,0.350716827857907,0.0624315198072824,"ENSG00000137266.14"
0,0,0.308408330695238,0.059482708557577,"ENSG00000272320.1"
0,0,0.117487504555533,0.0132280987646254,"ENSG00000228793.2"
0.00449004059549851,0.552519941262596,0.00012486974643935,0.426737052047064,"ENSG00000168994.13"
0.000497124467462463,0.511842250158563,0.000981564137655831,0.473029382871625,"ENSG00000270504.1"
0.00870858316326175,0.518401485464825,0.0028865607998361,0.461176722602333,"ENSG00000145945.7"
0,0,0.0848140266712465,0.0912081747641457,"ENSG00000260604.2"
0.0167739584491137,1.47005305731079e-13,0.227159029708854,0.103342697744409,"ENSG00000279926.1"
0.0956729590901012,0,0.163876259369937,0.159492598957148,"ENSG00000112739.17"
0,0,0.425223425703607,0.0648686280539643,"ENSG00000198721.12"
0,0,0.0374756487570426,0.113299546971679,"ENSG00000234817.2"
0,0,0.115666304508513,0.00627746652102793,"ENSG00000201185.1"
0.239674645341847,0,0.645556444248884,0.0307283333210489,"ENSG00000153046.18"
0,0,0.00120132870669552,0.0627114261365647,"ENSG00000124787.14"
0,0,0.299987514754906,0.0859528202727692,"ENSG00000272142.3"
0.211110963893685,0,0.17031018253958,0.0001446251967108,"ENSG00000271978.1"
0,0,0.00199413869891781,0.0940583399284193,"ENSG00000219607.3"
0.0585919072350604,1.88666278489394e-14,0.0678722148925293,0.0397267522089053,"ENSG00000214113.10"
0,0,0.0172811519911785,0.00553960732021817,"ENSG00000145982.12"
0,0,0.143474799825144,0.0079248107575879,"ENSG00000269985.1"
0,0,0.10577242755203,0.00689732561369905,"ENSG00000270174.1"
0.269455121362337,3.9723341232443e-14,0.156844333144241,0.326292117523214,"ENSG00000124785.9"
0,0,0.109616111742408,0.54646575050942,"ENSG00000124491.15"
0,0,0.706935466549518,0.0875260592785383,"ENSG00000112799.9"
0.0317573993653526,4.08459882286217e-13,0.40904505475764,0.132419143583904,"ENSG00000288046.1"
0.0647303942519244,2.87584627664863e-09,0.0412791217632779,0.233454154838824,"ENSG00000124782.20"
0.00207005875390322,0,0.136386900981763,0.158031328824063,"ENSG00000225092.2"
0,0,0.0120854849018494,0.0100419493458665,"ENSG00000124783.14"
0.0768459955907327,0,0.170223592991848,0.355735062164306,"ENSG00000124784.9"
0,0.388539034244727,0.000212295791867127,0.574645688946855,"ENSG00000096696.14"
0.162148299293862,6.02235035186329e-12,0.0577939959867724,0.0228313260225832,"ENSG00000168566.13"
0,0,0.0842152512594726,0.0297726257902816,"ENSG00000153162.9"
0.616088160685624,1.45732685740796e-13,0.122395658135448,0.00370566115566729,"ENSG00000239264.9"
0.233460723442282,2.04816830954365e-13,0.136226926488215,0.0708397646761937,"ENSG00000188428.20"
0,0,0.00583007170988202,0.00423495660822433,"ENSG00000124802.12"
0.307374605254864,0,0.0129486157112661,0.171791423902798,"ENSG00000124786.11"
0,0,0.109937727036386,3.00251315351822e-06,"ENSG00000285219.2"
0,0,0.511801194455407,0.0691707349114017,"ENSG00000111846.17"
0,0,0.0282131330189366,0.05696212788754,"ENSG00000111845.5"
0,0,0.000852724464125115,0.376385182542271,"ENSG00000111843.14"
0.0666376847924003,0,0.0136964367397619,0.34539451663219,"ENSG00000137210.14"
0,0,0.0185850541287294,0.51176007732479,"ENSG00000111837.11"
0.363793530864987,0,0.253502006157428,0.0757245152634697,"ENSG00000197977.4"
0.0628827416448613,4.63134693924236e-14,0.0806927450110027,0.213649696759571,"ENSG00000224531.6"
0,0.425680986075437,0.086556271518997,0.448352246213054,"ENSG00000244476.3"
0,0,0.00659624777547545,0.221278314260902,"ENSG00000111859.17"
0.0445712010903972,0,0.656707047890118,0.115144843061898,"ENSG00000287920.1"
0,0,0.0822427693591305,0.411853311344109,"ENSG00000205269.6"
0,0,0.356046138914411,0.0307590782382787,"ENSG00000111863.12"
0,0,0.414999028989835,0.304667729869733,"ENSG00000095951.17"
0,0,0.00210083512905928,0.31551633008746,"ENSG00000078401.7"
0,0,0.877210304646769,0.0219850859848975,"ENSG00000112137.17"
0.0632306373161309,0,0.586038676879314,0.0685114373360557,"ENSG00000215022.7"
0.200970062307633,0,0.509870620693019,0.164659485316129,"ENSG00000145979.18"
0,0,0.0629411433130746,0.131591703323808,"ENSG00000145990.11"
0,0,0.209075533345859,0.347258662430029,"ENSG00000124523.16"
0.155876701917644,1.87277422832664e-13,0.421304529611599,0.0889879704720825,"ENSG00000225921.7"
0.0762705815756667,1.37421605645792e-08,0.14045365814084,0.0148935643990465,"ENSG00000010017.13"
0.109161065139138,0,0.330653550016953,0.308655371462961,"ENSG00000286316.1"
0,0,0.0695942578529445,0.214025997645544,"ENSG00000050393.11"
0.0965299380198092,1.07088892257767e-11,0.503458495887201,0.1553377847935,"ENSG00000180537.13"
0,0,0.610996880442645,0.00631396620278801,"ENSG00000112149.10"
0.083152643824297,0,0.0494623010547763,0.159912074567518,"ENSG00000234261.4"
0,0,0.713766357984419,0.147789931391774,"ENSG00000008083.14"
0.144886733226749,0,0.603620503271297,0.0686909558540964,"ENSG00000235488.1"
0,0,0.259724158228199,0.357144590417858,"ENSG00000047579.19"
0,0,0.15983923139639,0.0408028004568203,"ENSG00000007944.15"
0.0561114903463754,9.91797608633292e-12,0.66133156786053,0.117043618217124,"ENSG00000137198.10"
0.0959353246388834,4.84066596645098e-16,0.520565858950147,0.174331712018373,"ENSG00000282024.1"
0,0.601126902867685,0.14760679012874,0.201527065653621,"ENSG00000124788.18"
0,0,0.0989005251377973,0.00899582126098401,"ENSG00000229931.1"
0,0,0.268605030432972,0.000352950892429488,"ENSG00000272341.1"
0,0,0.356482984534566,1.78268435431027e-06,"ENSG00000112186.12"
0.0213476583319929,0,0.00241446169451412,0.0879748129888633,"ENSG00000137414.6"
0,0,0.205937878714951,0.200426546570428,"ENSG00000124789.11"
0,0,0.139292034754428,0.132998536918023,"ENSG00000272269.1"
0,0,0.317717989069458,1.69218944465321e-05,"ENSG00000137177.20"
0,0,0.0350630234017371,0.00286830899683322,"ENSG00000187566.6"
0.145229488175553,0,0.0509767813198087,0.54595702704222,"ENSG00000137364.5"
0,0,0.301086674087184,0.00071362227346214,"ENSG00000165097.16"
0.0649093284790206,0,0.510628437011916,0.196521543726723,"ENSG00000124795.17"
0.0814871807465884,0,0.656618773510512,0.00796104763459619,"ENSG00000137393.9"
0.0196282767066479,0.484219387204841,0.000293861310786298,0.473687634703712,"ENSG00000228412.9"
0,0,0.221015938830829,0.340207190782158,"ENSG00000172201.12"
0,0,0.00419428090519408,0.21449713494012,"ENSG00000172197.11"
0.192000194200546,2.32838595110783e-21,0.582533581836418,0.027329172233396,"ENSG00000112242.15"
0.255808686176207,0,0.119346842576631,0.171880474989691,"ENSG00000240869.3"
0,0,0.0164808634811421,0.00116779579478507,"ENSG00000145996.11"
0.0859776246079093,0,0.463912151230129,0.0707710258352455,"ENSG00000124766.7"
0,0,0.010155008542595,0.102570031918318,"ENSG00000272168.8"
0,0,0.00887659530255558,0.0268228269735859,"ENSG00000124532.14"
0.110436403637712,0,0.0168388976519331,0.621298130775663,"ENSG00000112293.15"
0.131727582250797,2.80290388090752e-14,0.0268428874294391,0.47676927323817,"ENSG00000112294.13"
0,0,0.0292201727821305,0.00616922630832101,"ENSG00000111802.14"
0,0,0.0210695685955646,0.028267022367846,"ENSG00000112304.11"
0,0,0.279278045013814,0.0033293014403991,"ENSG00000272345.1"
0,0,0.160366803294452,0.036417738376313,"ENSG00000112308.13"
0,0,0.0227021341437503,0.137371508121005,"ENSG00000272402.1"
0.16311123107552,0,0.308781952780004,0.0260294236326232,"ENSG00000112312.10"
0.0742272773516492,0,0.88591883544198,0.000359985552592399,"ENSG00000111913.19"
0,0,0.0322442530414657,0.304043310723972,"ENSG00000168405.17"
0,0,0.468631743441456,0.0974600906456348,"ENSG00000079691.18"
0,0,0.326461550720147,0.00705003323285666,"ENSG00000112343.11"
0,0,0.0307224492298736,0.0543032444778674,"ENSG00000272462.3"
0.238707467090524,0,0.0433757724867384,0.206439877023437,"ENSG00000124610.4"
0.140524265096466,0,0.319972063893855,0.201553129602207,"ENSG00000275714.1"
0.0141867753034969,3.69605620038122e-11,0.673511314510788,0.0196238230238787,"ENSG00000278637.1"
0.119284838738634,0.438139089756565,0.157521582045955,0.251663964361279,"ENSG00000278705.1"
0.0239744618416269,0.572932175989345,0.139636980382788,0.244903222153791,"ENSG00000286522.1"
0.1137811897599,1.51311727971836e-14,0.696651751080164,0.0246252841458335,"ENSG00000278463.1"
0.193557274425974,1.48170735848348e-13,0.500351376061087,0.00443808441830023,"ENSG00000276410.3"
0.185665716491828,5.3437600426249e-10,0.558649277250942,0.0194729817786641,"ENSG00000287080.1"
0.22622599761222,0,0.202163767480071,0.056255916368853,"ENSG00000187837.3"
0,0,0.000840554765999399,0.014953060147378,"ENSG00000010704.18"
0.149961357416377,8.8432368176256e-14,0.396569755627457,0.06406477527308,"ENSG00000197061.4"
0.0121251056964342,0.503116142810549,0.0681843948032532,0.359840939370545,"ENSG00000180596.7"
0.0807362255390504,3.69784368417319e-21,0.268788342647266,0.0281733705043039,"ENSG00000180573.9"
0.0853491448827833,0.355190912727742,0.231522617796158,0.319460714025415,"ENSG00000168298.6"
0.177125170482818,0,0.663578095593574,0.0274987304989428,"ENSG00000158373.8"
0,0,0.50680801269482,0.0178720614713037,"ENSG00000274290.2"
0.0286808068787064,0.388274329573102,0.234933866654045,0.322362313470509,"ENSG00000277157.1"
0.030734091114898,0.579573618215033,0.120186355336824,0.254645302154444,"ENSG00000277224.2"
0.0791336304845762,0.264717229076839,0.421579469946534,0.195663232508163,"ENSG00000276966.2"
0.1443058256845,0.156307318598104,0.557547862176801,0.133646209427678,"ENSG00000273802.2"
0.00965629768963219,0.442634283860269,0.172764425434231,0.339148454143247,"ENSG00000277075.2"
0,0,0.0872285671916144,0.26044650876013,"ENSG00000274750.2"
0.0537130670573374,0.288999276311199,0.416066390229992,0.221570142811594,"ENSG00000124575.6"
0,0,0.591715103897751,1.89494483990196e-05,"ENSG00000274618.1"
0.0782519410820273,0.303865238929495,0.412077725092109,0.184860381113868,"ENSG00000277775.1"
0.0421389437277176,0.489475604427802,0.192528406723793,0.260668857211429,"ENSG00000275713.2"
0.0493810732397193,0.388000317767249,0.312736589197338,0.235865841100992,"ENSG00000273983.1"
0.164579768647903,0,0.612837264708883,0.00190471449705756,"ENSG00000278588.1"
0.235236867957857,8.87129525129498e-13,0.494373392707738,0.0387720484153373,"ENSG00000158406.4"
0,0,0.248433900830984,0.44993018252416,"ENSG00000186470.14"
0,0,0.343164711601645,0.0918345630963333,"ENSG00000124508.17"
0.0365308667770489,1.1186615335876e-15,0.769837418710131,0.00998625932368859,"ENSG00000026950.17"
0,0,0.00102706391400142,0.0264158619530979,"ENSG00000124549.14"
0,0,0.54607032514934,2.87224589271567e-05,"ENSG00000111801.16"
0,0,0.307914222160612,0.0780115775699009,"ENSG00000112763.17"
0,0,0.330112761281401,0.30782706174199,"ENSG00000228223.3"
0,0,0.0156350604510466,0.0352441938293653,"ENSG00000182952.5"
0,0,0.157076828665451,0.030317737511867,"ENSG00000146109.5"
0,0,0.108152004332996,0.0843212970785465,"ENSG00000181315.11"
0,0,0.543409919729822,0.000117198357933866,"ENSG00000241549.8"
0,0,0.376033923345995,0.0475848975975837,"ENSG00000287966.1"
0.266091019619675,0,0.548156351039971,0.00948209559503604,"ENSG00000124635.8"
0.146316858539696,3.01605707479393e-10,0.613799314536466,0.000676794955783408,"ENSG00000196787.3"
0.296340099122064,0,0.27810443963979,2.78020675581217e-05,"ENSG00000276180.1"
0.0760443444920765,0.475516887438945,0.147529380748558,0.282893361592857,"ENSG00000197903.7"
0.100552845079549,0.251861655619947,0.43029259704846,0.214541006212248,"ENSG00000274997.1"
0.106801138944871,0,0.554256923321285,0.0463824395987244,"ENSG00000204789.4"
0,0,0.21211185077076,0.0155358341252225,"ENSG00000124613.8"
0,0,0.126322419237494,0.0276975168955706,"ENSG00000096654.15"
0.153181680626871,0.365824074621013,0.00963022389729708,0.45203022640499,"ENSG00000287252.1"
0.0459528907924695,0.473414373220899,0.19498611318466,0.281207855407048,"ENSG00000185130.5"
0.0691135875462427,0.328656530662318,0.346716590302814,0.248699103258345,"ENSG00000196747.4"
5.34411622769923e-12,0.453427611158791,0.147314538018179,0.355780144257773,"ENSG00000278828.1"
0.0447917437282787,0.491031813196044,0.201964266498075,0.260474186260385,"ENSG00000276368.1"
0.0452320822069991,0.476748669053208,0.193714527422301,0.263777563065962,"ENSG00000273703.1"
0,0,0.471022723741536,0.00684097343164475,"ENSG00000197238.4"
0.0936994327646655,0,0.416237635991112,0.132386257626171,"ENSG00000273542.1"
0.269919960772302,0,0.546550062111801,0.00297149254780362,"ENSG00000233822.4"
0.0925659158429697,0.291768588941615,0.410256021496227,0.197533846721883,"ENSG00000276903.1"
0.0420948553235813,0,0.641685483358272,0.00341439511516383,"ENSG00000184357.4"
0.0529351772975718,0.42107621450427,0.264284291668441,0.255247314673132,"ENSG00000275379.1"
0.0118723157676796,0.645053603479835,0.0209039818313433,0.312052209124704,"ENSG00000275126.1"
0,0.449541016257555,0.209319437801256,0.299759314929135,"ENSG00000197153.4"
0.0242979628459064,0.573318112561623,0.0200686651384744,0.363773611944941,"ENSG00000278677.1"
0.0677047886689309,7.56844207446688e-14,0.740460987262614,0.0012784916485414,"ENSG00000274641.1"
0,0,0.00913327609445711,0.0450610045284665,"ENSG00000269293.3"
0,0,0.389522626868619,0.0206502845763828,"ENSG00000197279.4"
0.1575433900602,0,0.304823963620601,0.0694897437886065,"ENSG00000219891.2"
0,0,0.0683424735168553,0.0497481100782657,"ENSG00000196812.5"
0,0,0.0104298166314069,0.346291577619109,"ENSG00000198315.11"
0,0,0.258201488301126,0.000457760220110015,"ENSG00000226314.8"
0,0,0.0896941759267431,0.0160522249870087,"ENSG00000137185.12"
0,0,0.0470292169186626,0.0535546060827174,"ENSG00000187626.9"
0,0,0.232059597220931,0.00169959688541225,"ENSG00000189134.4"
0,0,0.110397621316459,0.00409856683299174,"ENSG00000197062.11"
0,0,0.0511812460697637,0.0622225041910163,"ENSG00000137338.5"
0.038739947281763,1.69864388403162e-11,0.00455052687466827,0.504996416864269,"ENSG00000235109.7"
0.0159144464303819,0,0.00386812660241847,0.00263247920022158,"ENSG00000189298.14"
0.222175916539951,8.22063334775999e-13,0.051080485479822,0.145186242315916,"ENSG00000158691.14"
0,0,0.166977396272317,0.0771926114840866,"ENSG00000187987.9"
0,0,0.492963093930252,0.252607764840915,"ENSG00000204713.11"
0.337947452588464,0,0.305917640862897,0.122630331454393,"ENSG00000263426.2"
0.456598609037539,0,0.0124143596691692,0.0490504381322816,"ENSG00000197935.6"
0,0,0.0367856067435228,0.024064124582341,"ENSG00000204681.11"
0.109652851867801,1.55621990443252e-15,0.441058643069999,0.142765952804952,"ENSG00000204657.4"
0,0,0.813756684075426,0.000451037984599605,"ENSG00000204642.14"
0,0,0.261154067538484,0.083349942492396,"ENSG00000214922.9"
0.19914046561919,0,0.197342885892328,0.0769533432146505,"ENSG00000273340.1"
0.138047214365939,0.250501568837311,0.374836947760998,0.230399951645386,"ENSG00000204632.11"
0,0,0.0116096763153919,0.1423613398034,"ENSG00000285799.1"
0,0,0.00298740588611545,0.000453695462363789,"ENSG00000230521.1"
0.370792301841704,0,0.302025389335268,0.000863772856770155,"ENSG00000206341.7"
0.113869084434043,4.26545251556344e-19,0.0639131724833541,0.0830868255524407,"ENSG00000230795.3"
0.0314220081178489,0.344714206749154,0.114406278165531,0.41999305593319,"ENSG00000228078.1"
0,0,0.807773006176941,0.00599896530198162,"ENSG00000206503.13"
0,0,0.0841927493081395,0.0466607843490523,"ENSG00000235290.1"
0.385318648572586,1.28938571466215e-13,0.30964062091955,0.100390967719734,"ENSG00000229390.1"
0,0,6.11919845444142e-07,0.0633490216574831,"ENSG00000204623.9"
0.0950546828221096,0.387749835867675,0.448865046142913,0.0676251024982757,"ENSG00000066379.15"
0.278982408274298,0,0.10957326194385,0.11469549877793,"ENSG00000204619.8"
0,0,0.347475433899469,0.00673857507439944,"ENSG00000204618.8"
0.0473357708870133,2.56835133737257e-12,0.796567689194243,0.0811490546755229,"ENSG00000204613.11"
0.179295266199645,9.77856072480958e-12,0.4295582740344,0.0415911172207565,"ENSG00000234127.9"
0,0,0.000378267897550311,0.18083571747579,"ENSG00000233892.1"
0.200474436677099,2.77964522034852e-12,0.556550380649157,0.0120228008316536,"ENSG00000243753.5"
0.345953597204027,0,0.153679843694222,0.08127668897402,"ENSG00000280128.1"
0,0,0.147798325754518,0.327268027847328,"ENSG00000231074.9"
1.75120251776219e-21,0.484764509702499,0.467832387966685,0.000248048180304414,"ENSG00000204599.14"
0,0,0.480747264464428,0.021260516568722,"ENSG00000204592.9"
0,0,0.31649076016768,0.00023639289708346,"ENSG00000204590.12"
0.106996154070807,2.6735751907391e-12,0.0567904821821707,0.611699261859825,"ENSG00000204576.11"
0,0,0.157236137793406,0.149437226483049,"ENSG00000204574.13"
0,0,0.0216985266963011,0.0168495469632932,"ENSG00000204569.10"
0,0,0.14537806204955,0.00439889706041249,"ENSG00000204568.12"
0,0,0.00837674842476144,0.0330916501356716,"ENSG00000137343.18"
0.22334539901293,0,0.444920165535009,0.189390171326162,"ENSG00000228415.3"
0,0,0.00270828306583356,0.141635620291455,"ENSG00000204564.12"
0.161045674859702,0,0.243812761423304,0.0541589239847609,"ENSG00000204560.10"
0,0,0.824286278898494,0.0582927524486218,"ENSG00000146112.12"
0.0375104947288409,0,6.21268454345042e-05,0.0186341593118725,"ENSG00000137404.14"
0,0,0.056852753367317,0.200478051735085,"ENSG00000137337.15"
0.132902981246282,0,0.247074057387803,0.0691583058078137,"ENSG00000196230.13"
0,0,0.275829815728809,0.000992261892624561,"ENSG00000272540.1"
0,0,0.147299911919032,0.0252343174191733,"ENSG00000137312.15"
0,0,0.337408019200249,0.00115706993480447,"ENSG00000272273.1"
0.145407434235662,2.55509939350069e-22,0.377543742037524,0.00368584781176948,"ENSG00000137331.12"
0,0,0.112995722439079,0.000675516318967389,"ENSG00000204580.13"
0.224970990476534,0,0.0232960194349264,0.130271254857963,"ENSG00000204540.11"
0.170559503562163,0,0.245995842761268,0.0799095975310447,"ENSG00000204536.14"
0.0210792046758063,0,0.780225479871355,0.0259021377822722,"ENSG00000137310.12"
