"ensg","F_prim","FDR_prim","F_diff","FDR_diff","maxlfc_prim","maxlfc_diff","EPI_p","META_p","SCAT_p","EPI_d","META_d","SCAT_d"
"ENSG00000235257.9",0.804466242423883,0.644450387578402,1.44658264266703,0.968097019902967,0.83039641725421,0.78862238547551,2.88848516674642,2.38890571219416,2.30314396754104,2.70574401994367,2.35143085879837,2.68657588849082
"ENSG00000144677.15",1.20606372057973,0.522717352739966,1.48611545564896,0.968097019902967,0.760831780673692,0.601703139383743,3.98750884495573,3.69994267706642,3.98499110703261,3.53957327486304,4.60533987727452,4.44945467593217
"ENSG00000136059.14",1.75678330568239,0.395978581215166,0.0338781871622418,0.995047793484076,1.15535431951161,0.153478020976351,2.25064579083312,3.55826564103282,2.14844935525625,2.52921138364562,2.95470383258102,3.0488396519929
"ENSG00000187091.13",1.40883489431921,0.47287361332745,1.03781601903693,0.968097019902967,0.782512294087687,0.644821360510519,3.83114561371254,4.70762992768461,4.82729125909322,5.31962907868573,4.80722489130141,5.02582837362579
"ENSG00000008226.20",12.074480006287,0.0124281540491391,0.25217526381615,0.969545142553113,3.91741254347466,0.327781365385907,1.02541645988491,1.96779938829198,3.53422541351605,1.30602342522177,1.50847582234363,1.6328561854979
"ENSG00000060971.18",1.30232570381915,0.498069518675994,0.920674304866657,0.968097019902967,0.622963993019338,0.393605879877416,3.90189386665427,4.96869226730556,4.78157045091154,4.68399038571098,4.48595836138402,4.84479545073795
"ENSG00000172936.14",12.9808613436816,0.0100439075621657,1.20279992832963,0.968097019902967,3.16360950518762,0.461742832774227,4.4731430345755,5.18778830637003,2.18476466613919,4.00169604725055,4.16087653302693,3.89860969556946
"ENSG00000172939.9",2.96108840827288,0.226674314722325,1.77143395395105,0.968097019902967,1.02137094696972,0.499898457158588,5.17567800116805,6.59348960214374,5.24778207395379,6.40698380719821,6.42030130602665,6.15609813479451
"ENSG00000172940.13",3.46965856821298,0.182056026188536,2.82198007072572,0.968097019902967,2.58860201002601,1.28983010049454,0.214058079043808,1.11651763554317,0.342635130830531,1.14425778224479,0.77621126676625,0.673435016242678
"ENSG00000093217.11",1.35975546135214,0.484547819099353,0.861392132713691,0.968097019902967,1.7570492130481,0.406878724596064,1.84997886236774,1.58817233317049,2.35605614134662,4.25296704762184,4.09833730115964,4.22492261214859
"ENSG00000229589.1",3.74863254478928,0.162908053081564,0.141936858265092,0.978380378764781,2.65025049955896,0.430837284577176,0.606761113808766,0.640012033732965,1.97275782036581,1.55144090633232,1.12445031286673,1.18605800880507
"ENSG00000114739.14",7.00910487577596,0.0501581993331726,1.78701367492726,0.968097019902967,2.06047861706996,0.547143566629675,2.64587337277879,3.34228377108237,4.52222763453153,3.71612012856743,3.52497364544408,3.8374701926472
"ENSG00000157036.13",0.884968173359409,0.617485476141954,1.50177597801247,0.968097019902967,0.949930151067808,0.535891976261301,2.30168870164206,2.20394593259781,2.22456683437969,4.33780827270407,4.43593975147273,4.07653570087447
"ENSG00000232439.1",3.07966155820662,0.215303511306549,0.548042370146396,0.968097019902967,2.26713109235669,0.409019889104085,0.498959102982376,0.39164424612792,1.25680953954404,0.570053278950224,1.04400308587591,0.974727507438166
"ENSG00000183873.15",2.27858969347007,0.307494435918549,2.37593169050003,0.968097019902967,2.36623372951067,2.07373740233236,0.597938986244091,1.92631019915438,0.465058021268756,0.0477838566348269,0.313140741049151,0.550461477315854
"ENSG00000168356.12",3.66436403480912,0.168905927511221,0.905545942530099,0.968097019902967,1.96221811911114,0.66305056938026,0.431225382215935,0.367135863678605,1.05930038696236,0.491256491969428,0.579329819599149,0.851480369795189
"ENSG00000114742.14",0.615285309870497,0.71258412264155,0.569006188990137,0.968097019902967,0.472086142575702,0.405146729897356,4.27354352200838,4.9367163394699,5.00989241446733,4.5753355827234,5.55043826512912,5.57865885300516
"ENSG00000114745.13",0.276564914401038,0.857720974277543,0.154569045268521,0.97745324299046,0.350165837823727,0.12349304302182,3.61164881135463,4.38747985932448,3.42174354690367,4.23256350097236,4.69502473260862,4.58252573472631
"ENSG00000168026.18",0.442048008863045,0.782876578673237,0.362573855205228,0.968097019902967,0.874575499957194,0.283100153180263,2.54016528272617,3.42667310490217,2.94014178575842,2.39790181979603,3.13474139029495,2.98798405024915
"ENSG00000144655.15",6.37680025332237,0.0613279791574299,1.42548388479446,0.968097019902967,1.88656641559529,1.37826389190213,7.22152949734333,8.05353341368549,6.08373671390291,4.00650953937245,2.93348642097768,2.85264487022949
"ENSG00000284669.1",2.1213617482038,0.331672645628929,0.24374044044231,0.969797370001764,1.24747779477977,0.485606766600947,3.79538467527821,5.23627866136489,3.58135505697016,1.68062711770427,1.72053064084837,2.00947865670092
"ENSG00000283849.1",3.57657948010565,0.174804065070722,1.42975638840175,0.968097019902967,2.23347335214763,2.05822491346076,3.00969495417893,4.02933361625922,1.89354015913534,0.592163182201581,0.0997368165470327,0.315576792116259
"ENSG00000287620.1",1.01070111001236,0.57901824621597,0.200947844033275,0.97304953403307,1.33566615767612,0.523621685818607,0.888442227040762,1.03084897628709,1.50030231116902,0.130838534819802,0.169690313442383,0.19373517992058
"ENSG00000168334.9",3.37163479310379,0.189756812659269,3.75863973105939,0.968097019902967,2.86231558181503,1.77526993374461,1.37975757797086,1.86681815469113,0.358278681399342,0.182927889797755,0.308563767369734,0.0750277489862564
"ENSG00000144659.13",2.20849749334762,0.318223072356824,1.19246034105589,0.968097019902967,1.17695300052523,0.453866056583142,3.32322932015918,4.80140468586993,4.40713335639483,3.67437598994029,4.56697310764273,4.64345163539376
"ENSG00000168028.14",4.31613373370579,0.129743677349533,0.886207610461195,0.968097019902967,1.1644151143899,0.382914475369768,5.42508752976802,6.2409459427794,4.95378655226022,6.56528249887214,6.60136781103914,6.42490975850649
"ENSG00000170011.14",9.20200012571115,0.0262692226663464,0.946542381015457,0.968097019902967,2.79409091339207,0.835530244991237,3.93169205350462,2.83856414927841,1.88617829680108,1.27139486347753,1.77452714635795,2.09970694326305
"ENSG00000280739.3",2.87170237107838,0.235673591019678,2.13565035764685,0.968097019902967,2.30019581754427,0.95315722093146,1.20773318653815,2.60325845678865,2.61726310368438,3.54680231398078,2.93665680875721,3.66029218341803
"ENSG00000114784.4",0.636154751123199,0.704675223256097,0.667578095218125,0.968097019902967,0.589601410684925,0.648127813185128,4.26606338919043,5.30753145972842,4.8252506954174,3.43005901758764,4.75848733231765,4.66760378460103
"ENSG00000223797.6",3.60168697543365,0.17319158398034,0.434601897240681,0.968097019902967,2.0878263880808,0.400126637575352,1.10975610025107,1.72548729891404,2.20170370687433,1.91210477526223,1.94906692982623,2.20107861141053
"ENSG00000168032.10",5.62365589796771,0.0790404840362459,1.89970039836184,0.968097019902967,3.03233894810829,0.681647735222766,1.49942502483233,0.41250482434729,0.697575763276808,1.00606157305932,1.64659793934259,1.24686279177403
"ENSG00000188846.14",2.01330328063822,0.349709105928213,0.454505569406566,0.968097019902967,0.88592915844913,0.226571172513002,8.19060719365399,7.86862785257345,8.43968950750753,7.99896212895313,8.18691040853109,8.39868779822798
"ENSG00000177873.14",1.53108682373742,0.444212694750839,0.644044233802503,0.968097019902967,1.29905890802143,0.372074962158437,1.76719717218267,2.33634495044204,2.35860201039232,2.57053578161971,3.29434617104442,2.96249591774703
"ENSG00000177842.12",2.09157856779016,0.336628183981159,0.226008842077384,0.970825019777766,1.5414694123905,0.373394438035966,1.31352067940376,2.38481586577046,1.36257578395004,1.09585647839533,1.19553657193949,1.34723667406213
"ENSG00000172888.12",1.11713877034212,0.547549287506804,0.800590346476473,0.968097019902967,0.875495379672476,0.335930517074279,3.79109072013201,3.55630797435957,4.19804986654417,5.61409006212034,5.6083896537258,5.46408394679494
"ENSG00000168036.18",6.73271655494377,0.0549091912616298,0.16658612249085,0.976251223354668,1.27744978965831,0.281898796697046,7.43914695976166,6.77708411965082,6.89284992945345,7.63709862273948,8.11561409167204,7.81662619602536
"ENSG00000168038.11",0.905156009595562,0.611193133177704,0.720937956477213,0.968097019902967,0.715715617604778,0.377077197306442,3.15971793474405,3.88116615047106,4.06894429463796,3.83639581007014,4.76080744770785,4.75437904469347
"ENSG00000182606.16",1.10523804047737,0.550972948976843,2.33781065229526,0.968097019902967,0.512691173629632,0.520059509513202,5.30080965007287,6.26327657264041,6.25178238840275,5.38336653298313,6.23955886024324,6.29133505223137
"ENSG00000114812.13",2.41275244187177,0.288279540028242,0.15979593499762,0.976410667588895,2.05392664836825,0.715079369053954,2.29900921178746,1.60626428186291,2.93920410260311,0.132923824303797,0.219966134052015,0.133635180309595
"ENSG00000093183.14",0.83985468888522,0.633027265307339,0.740931546687616,0.968097019902967,0.47552553335463,0.371165332609319,4.28367945331319,4.70296116967471,5.03118319171208,4.74655329773359,5.61805246576238,5.48540004650573
"ENSG00000008324.11",0.451324018958447,0.779092259816287,0.202323970452208,0.97304953403307,0.900142399813649,0.238691422289852,1.9818239270915,2.17894223120982,1.49250732236275,2.1827783436659,2.22511580034531,2.38116482675512
"ENSG00000114857.18",2.32356187195195,0.301064920119511,0.317422361847573,0.968097019902967,0.845360134744223,0.181684159400225,5.50836977849863,6.4918007719673,6.83319322129174,7.07033067856244,7.43314892008619,7.52792427629452
"ENSG00000230084.6",2.08210170565417,0.33796421274789,1.26589070545659,0.968097019902967,1.98972875468729,0.645163492851613,0.403848765097866,1.14447507362154,1.36979692526552,1.94148350264335,2.93007635489146,2.91537914433634
"ENSG00000114853.14",4.59841741472089,0.115833933810716,0.260205163529274,0.969205568629631,1.40616508978541,0.156862124133966,6.02804121033906,5.22317293537737,6.53464658691515,5.55422801777634,5.95376260265279,5.97117466309051
"ENSG00000287629.1",3.09726875219036,0.213621382668055,0.205718229941026,0.97304953403307,2.17644749198211,0.302542237403794,0.170349862448163,0.56104586032523,0.813692999247622,1.23890980880245,1.59552672833671,1.3871087899394
"ENSG00000181061.13",1.11818449662989,0.547301031878736,0.780190046926208,0.968097019902967,0.952342849247811,0.437135298909428,2.17451325201268,2.99646584721257,2.67862769833276,3.12436000473085,3.15790019511127,3.06733073868999
"ENSG00000144648.16",5.69015446127107,0.0772392204562901,1.26871179212904,0.968097019902967,4.00319070626232,1.71389510354732,0.0541714141551114,1.31240692416986,1.59795922634984,0.586072645469406,0.98942571294606,1.46989106466607
"ENSG00000240747.7",0.772064013210148,0.656266172377261,0.362852685951301,0.968097019902967,1.52124198939744,0.392272936603769,0.415207322453197,0.378343715264139,0.293806144259597,0.744937309773371,0.848044650814748,0.776052404376078
"ENSG00000182983.15",7.95822538374898,0.0377321577347971,0.481620105456968,0.968097019902967,3.04321165915002,0.28634014847499,2.38291968519822,1.67406276564265,3.52737821450642,3.34921892091056,3.65046355695477,3.49639402677081
"ENSG00000144649.9",2.37349621426473,0.293748846395918,1.3245312005166,0.968097019902967,1.93468608742318,0.870232547829446,1.3064514749987,0.81819854600338,1.61540757361097,1.02083372846391,0.834257745430653,1.03970590265529
"ENSG00000144647.6",2.7613859297016,0.247410014643816,0.788245852540525,0.968097019902967,1.64185992274486,0.401000813726143,2.0495434358283,3.58997667906907,2.0336291632791,3.29165930685776,3.22666606800644,3.3432563477916
"ENSG00000163788.14",0.0931589418177321,0.950626265128603,0.731082202003139,0.968097019902967,0.219330322397578,0.317582801096321,5.03869164851641,5.71080210340182,5.2404120193785,4.10904572112553,4.80193496822111,4.89348867400867
"ENSG00000234617.2",2.95561662516795,0.227032257797094,1.05599141703505,0.968097019902967,2.19746066095913,0.551714367613252,0.748786595951482,2.01159254352607,1.94596287925907,1.79950974778298,2.00496662453572,1.82047175722298
"ENSG00000160746.13",1.08239562372983,0.557937289101839,0.26531805125824,0.969205568629631,0.687103310912135,0.214182127262174,3.57141145660623,4.00835620250411,4.51161719421066,4.8479330642049,5.61387792863092,5.40402151220821
"ENSG00000011198.10",4.33379370127632,0.128777668326445,0.26759984821607,0.969205568629631,1.46875548613807,0.247762467705082,4.87686545408706,6.07940508420895,6.66869270770147,5.38353653952979,5.48959036072971,5.41694479741116
"ENSG00000280435.1",0.0604654234025983,0.966290881425991,1.25022897248281,0.968097019902967,0.362816771751033,0.985085762330249,0,0,0,1.62810188684552,2.00725455870945,1.44863520418353
"ENSG00000261786.1",0.148476884752491,0.921488787378538,1.31873249893859,0.968097019902967,0.538942088562319,0.969996489014761,0,0.0535930640036266,0,2.66647425025779,3.84937606792472,3.04239064395094
"ENSG00000179152.20",8.27660166106739,0.0342912273175159,0.541788429077947,0.968097019902967,2.81476386895158,0.511966790627233,2.90572619550351,2.42356323517783,4.6855792441362,3.52391375337438,4.25055468936481,4.69782753954648
"ENSG00000185219.17",0.320419307094703,0.836522022320454,0.324277720724526,0.968097019902967,0.299866793270833,0.214436296743937,4.73322009500791,5.03674012364105,5.07061148500952,5.87789597934413,5.8368341075255,5.86334546501371
"ENSG00000178917.16",2.1354079737781,0.329529678362225,0.924556240511051,0.968097019902967,1.73293055122842,0.411518588603096,1.31513573056019,2.64754806940832,2.10938501594612,1.94556663528699,2.68651063093882,2.58795384935381
"ENSG00000196345.13",3.79463790656491,0.159765693182575,0.210746722639528,0.97254725539147,2.63754010726409,0.180821110825813,1.66191703889258,0.822331913475425,1.93846382405121,2.7263865946631,2.98947369702672,3.1629632435718
"ENSG00000144792.9",0.773350515267038,0.655985280376582,1.89564270982419,0.968097019902967,1.41556390724045,0.778694156888764,2.24329721287464,1.80044346625082,2.33760725415176,3.64928800503956,3.43405659921935,3.23066878676666
"ENSG00000214820.3",0.155646997244962,0.917226669004306,1.53584206251717,0.968097019902967,0.555297241535618,0.879255339138251,0.481203615275396,0.558116185982755,0.709783731509796,1.08975554696425,1.10405778141835,0.758558768916202
"ENSG00000186448.15",7.82007059150771,0.0392896726112575,0.538613559326801,0.968097019902967,2.72056142055418,0.57829044625833,3.69441475691278,2.59432074710102,4.76663001928893,3.75299142741976,5.0620932739197,5.11411643956952
"ENSG00000169981.11",0.966507493933057,0.591775470808948,0.388249017141188,0.968097019902967,0.975456275768069,0.229672841038478,2.59604398739697,2.46274584183576,1.99741498523891,3.36276121756606,3.88015874827386,3.66873361501743
"ENSG00000272077.1",0.28743253947802,0.852652828954977,0.0729240788977494,0.987750365204195,0.738384135707841,0.158883426108315,0.472243989234581,0.501667099410372,0.417155389669449,1.46397995897852,1.8002477279364,1.73869896094743
"ENSG00000196653.12",12.9797198944059,0.0100439075621657,1.40869754362526,0.968097019902967,4.24992092484705,0.460934456878762,1.69924355674815,0.520104443166282,2.81161096640595,2.42236628096591,3.18158900325683,2.85860846875862
"ENSG00000186446.12",3.07137228267037,0.216124774419526,1.35537586749999,0.968097019902967,1.81434690220859,0.478722216741388,2.59120035718136,2.1928905840696,3.11846397357534,3.13662685667422,3.05774322300669,3.02036675584708
"ENSG00000163807.6",0.251917964552964,0.86944960770543,0.820101807240151,0.968097019902967,0.518345379738456,0.415593473595429,3.49083041718035,3.34416015107392,3.25216468755688,4.1651560137263,3.97213259727888,3.99807844492394
"ENSG00000163808.17",6.13798447811299,0.0661283530313749,0.0275601569339252,0.995078822717241,2.88335730562916,0.124386425972524,2.867059410481,4.3463181955419,1.95314029084285,2.21657892417139,2.708857454661,2.79963451519619
"ENSG00000169964.8",0.111467670585928,0.941034116295948,0.212540000809859,0.972208333033586,0.398963298305097,0.168800967302513,2.08152140547692,2.41106526505324,2.34024791971914,2.84631066889758,3.42256851697372,3.30231845949778
"ENSG00000163810.12",4.08754910542346,0.142284090600856,0.611987388453789,0.968097019902967,2.35861188703239,0.580980211650605,0.26612491381458,1.13192886781467,0.866927776971896,0.754977934059546,0.883568619177883,0.800547554592088
"ENSG00000163812.15",1.12253655822544,0.546182004913295,0.327988636722013,0.968097019902967,0.631497703679225,0.168155484303893,4.96752482009241,6.14346180014147,5.14001855692665,5.55078391759943,5.99358159401445,6.02265038909209
"ENSG00000075914.13",1.10792694923279,0.550145005124343,0.825871728615274,0.968097019902967,1.13993126057831,0.44631697481997,2.90716954105845,3.74001607915977,2.5677971450611,3.19618668459567,4.18554932754352,3.87952350574703
"ENSG00000163815.6",11.4648144868474,0.0141965730327051,3.34682969870401,0.968097019902967,2.86881576872578,1.27848184950922,3.96523298295075,3.82367201505191,6.25919040017434,3.85883788268483,5.55849307812971,4.67817171508248
"ENSG00000163814.8",5.74281262590748,0.0760636820899691,2.06361136536408,0.968097019902967,3.53130703600817,1.08601590816983,1.4587586401564,1.50872815122186,0.129883162917218,1.61051260117081,1.75052137140485,1.29113026819995
"ENSG00000249992.2",0.0272702896564877,0.984672655704597,0.614208814228057,0.968097019902967,0.281964763347854,0.581871010425479,0.416864141851515,0.920472983181073,0.300052223688733,2.29959424515639,2.24494303915761,2.52272607154821
"ENSG00000011376.12",1.56373040887466,0.436747012313368,0.265081359998292,0.969205568629631,0.947336342533934,0.157519064106461,2.87872506801335,4.11827832529908,3.41139015055124,4.2346197815473,4.61043763336379,4.77079551176895
"ENSG00000144791.10",0.764776103214015,0.658243681348583,0.335021178290686,0.968097019902967,0.637757298146495,0.44259193164083,3.7652799872178,4.57676713281115,3.63509275596312,4.86290715963399,4.42525809571288,4.38330544614593
"ENSG00000230530.2",1.88097268919366,0.372320749459063,0.279248763331772,0.969205568629631,1.76084171489989,0.391219297552621,0.526224837648655,0.403675969797215,0.975865134359368,0.370000183641352,0.587153849658369,0.70560449386916
"ENSG00000211456.12",0.574747995824797,0.728006440414741,0.370717226765129,0.968097019902967,0.593848706072114,0.192982612086688,4.02421030040403,4.62608587262419,4.59115882227626,5.18774689456948,5.76629017032099,5.80522612853628
"ENSG00000163818.17",2.23195969496725,0.314256784622143,0.460348481291344,0.968097019902967,1.79852738060728,0.374832904961831,3.09315603921726,1.97594636854095,2.56629125958273,3.30393161889579,4.24242464014229,4.0634095091387
"ENSG00000163820.15",7.73720537261625,0.0402522327436082,0.806392444882227,0.968097019902967,1.38636339553725,0.402247243971367,6.11988805977973,6.31897084242158,7.64593846606295,6.57429968561155,7.16412934023561,7.33715824484702
"ENSG00000172215.6",3.60790863990131,0.172773589360044,2.04619582006889,0.968097019902967,2.62241954928715,0.959463788698642,0.771429469245445,1.97721536341287,1.34944250868853,0.94756056404141,1.9387016467635,1.66794197727471
"ENSG00000163823.4",12.4251226800526,0.0113582984452423,2.74607925234811,0.968097019902967,4.03526322740456,1.93890303797027,3.07750066776266,3.91874732893668,0.978006484747027,0.586663672973633,0.259940084307077,0.964707519495843
"ENSG00000121807.5",5.02672046473306,0.0983674067467281,0.914192393771237,0.968097019902967,3.0289726105519,1.16702050962636,1.12922767682973,1.78592200877618,0.184183511736364,0,0,0
"ENSG00000160791.13",17.4876057301788,0.00389604598158005,0.914192393771237,0.968097019902967,4.93947437797763,1.16702050962636,2.36300785428808,3.33714071659326,0.402111568829141,0,0,0
"ENSG00000121797.10",23.4066425745133,0.00136133822939417,1.2678896984385,0.968097019902967,4.77507604706122,1.51937591315546,2.39336394476602,3.57800649302243,0.516387491251223,0.112251930738286,0.278513268192894,0.0749429723111049
"ENSG00000283646.2",11.4564751800049,0.0142166091440704,1.11409294841327,0.968097019902967,4.36543986380776,1.76282791673391,0.447296808729755,2.36404384029594,0.10297874876265,0.0614997095911002,0,0.045752319395064
"ENSG00000012223.13",21.8622703532479,0.00168602126125886,0.201528538975519,0.97304953403307,8.26580083090226,1.26485759134927,5.25757267687896,7.97042439593193,1.50518779030272,2.52808315373827,1.97322291989468,3.19639285821022
"ENSG00000163827.13",5.82039237687315,0.073782842806546,0.193746015860254,0.973059277120956,3.1197951283272,0.290147001631203,1.25759892293599,1.26296909940509,2.98270349649113,3.89038366912897,3.7685238339475,3.8969474417713
"ENSG00000268324.2",0.117278246278541,0.937920527223699,1.32848569369934,0.968097019902967,0.511461332134709,1.18881316410019,0.25304728057211,0.164695640477119,0.113138008844068,1.25537899985015,0.846974964792662,0.787921961599126
"ENSG00000178038.17",2.16144627482926,0.325399765981851,1.67890486708212,0.968097019902967,1.37596269575044,1.30774581576286,2.77206154046765,2.65519618518876,3.59679458755137,2.26629990802897,2.03765806698052,3.03390098176448
"ENSG00000178055.13",1.90040202933094,0.368975448637725,3.00656580402979,0.968097019902967,1.96432385298053,2.16266932958373,0.474783356918543,0.164023068059583,0.712844638115439,0.464463732273022,0.135392964792483,0.737513760589033
"ENSG00000160808.10",1.65388439583301,0.41779781125525,0.981656468677311,0.968097019902967,1.56314994547066,0.846358230947643,1.9136318081382,1.35649246831636,1.72887088095134,1.32785629201093,1.43596714213376,1.93967601422228
"ENSG00000160801.14",9.18365911438533,0.0264113100296642,0.943529964924041,0.968097019902967,2.65829811693088,1.10272915460282,4.89834282056289,2.81111240513696,4.47311940102536,3.30757279871618,3.28290446931201,4.28388686084766
"ENSG00000160799.11",0.863698369157282,0.625070257917473,0.398273568746119,0.968097019902967,0.568282427537731,0.338335371757658,4.74222070481296,5.75181095413216,5.06502073240749,4.90039903158843,4.69152001238785,4.63337705164181
"ENSG00000160796.17",8.93474555180526,0.0285326117861623,0.516167341793141,0.968097019902967,2.05968630363224,0.316835719651537,4.79590036745545,6.89871343663263,4.76092828046137,2.81824252134297,2.92744254800123,3.18854706010932
"ENSG00000236409.2",1.21248755293549,0.521364919707625,0.063606288455539,0.989300999848708,1.66922502083685,0.218793163428099,0.379037753596092,0.989916060097978,0.467781967536967,0.223233429965957,0.365527118949299,0.321508583435589
"ENSG00000181555.20",0.637025057626801,0.704667074343148,0.808614013288696,0.968097019902967,0.32405095678378,0.42003793571096,6.88183977212014,7.73060124285793,7.79630940769172,6.60547615294184,7.27448641106024,7.43177333370788
"ENSG00000227398.4",0.661438742935631,0.695470620990978,0.614046596312548,0.968097019902967,1.13520108512234,0.706865739545216,1.15207435798055,2.21986224361443,1.83729111308,2.38463931234939,2.00684235889597,2.06644602295287
"ENSG00000088727.12",1.07270183932152,0.560740314641544,0.179095912472492,0.974802544842161,1.19091207046186,0.240678849552139,1.78190980382133,2.04157566250437,1.35070512927438,1.78351933431376,2.20804190516923,2.08458573284434
"ENSG00000114648.12",3.12423410693245,0.211132651184335,0.162667885655326,0.976254232537201,1.15312287406421,0.14384519596379,3.72465700169556,4.93409971806989,3.58232657368674,4.1273916684963,4.41895116453585,4.3605191501612
"ENSG00000280173.1",1.47612210835978,0.456566048166219,1.07681185626711,0.968097019902967,1.61400139980253,0.56428239177071,0.777454186641345,1.693044457846,0.887129692055664,1.304960058499,1.34444884684321,1.27827583461207
"ENSG00000260236.1",1.90707235294401,0.367757014023842,0.321303635080525,0.968097019902967,1.74742817647639,0.280068388656923,1.39697001182783,1.94331303757497,2.57829569982387,1.89954894723454,2.31606545606596,2.34558356646973
"ENSG00000076201.15",0.180360518021671,0.905261363287771,0.319303631814726,0.968097019902967,0.198124812039067,0.218633382934214,5.40339022864165,6.22060774069501,6.05171628883039,5.58773506172644,6.26941031391214,6.1953019191268
"ENSG00000114650.20",0.142246489458226,0.924278413870857,0.113550304598446,0.981233275499746,0.228794050697062,0.084068072938216,4.51561484019722,5.22631235881931,5.03207306607084,5.54589429873942,5.87161912729006,5.93778411360203
"ENSG00000163832.16",3.81916666822904,0.158141062792957,0.910383567878458,0.968097019902967,1.93404438688987,0.412727617705793,2.30405474751318,2.0887174035253,3.45189605523826,4.38363048556594,4.16621115801277,4.20388333502519
"ENSG00000114646.10",3.62413534354694,0.171759098015751,7.01677631936315,0.968097019902967,2.93983380882682,1.88583969171616,0.752481148280973,1.38276600175309,2.48412301262751,1.18491772332894,0.57785217961549,0.877372331839423
"ENSG00000173473.11",3.06423374141155,0.216700530287191,0.85667246810163,0.968097019902967,0.730680243119805,0.671212611314603,6.84003304024702,7.39902900083346,6.65911380081516,5.79867999390446,7.1158770343609,6.99855942004204
"ENSG00000132153.15",0.104282937873551,0.944767554141591,0.275494804064722,0.969205568629631,0.179137432296118,0.133150034635441,4.87690319825173,5.56862981272458,5.34108694094505,5.81858790330515,6.22604680606782,6.09490686233807
"ENSG00000047849.21",11.4672193196089,0.0141965730327051,0.662969599975672,0.968097019902967,1.81429752213375,0.406152396160117,7.59296748968781,6.81383610522265,8.69450192721161,8.29397384933513,8.9285728568553,8.71608071883096
"ENSG00000224895.1",2.94621693765595,0.227801476513887,0.214209772319969,0.972151004382336,2.0587766222599,0.252114848825279,0.312233852719228,0.848905913545795,0.672355923345872,1.4666752445061,1.73369945244385,1.65852909922695
"ENSG00000270285.1",3.3189824770073,0.19443039964873,0.038042897333315,0.99441452813536,1.99261963883709,0.147063327094812,0.0541714141551114,0.600586840662236,0.451059049707488,0.632214194495391,0.831909973539943,0.821349820806201
"ENSG00000265078.2",0.713862336604294,0.676998865559441,0.424507497198466,0.968097019902967,1.1480817432363,0.609250300821027,1.00429061368934,1.80688567190491,1.52016913548109,1.54977267931229,1.11865769426213,1.21566034091308
"ENSG00000164045.12",15.7954473800218,0.00544317599569155,0.115577723568299,0.981194634803555,5.27008466904038,0.20245383416488,1.09423557970589,3.81870306762782,0.358916579597129,1.37637915921947,1.61121010910944,1.70313484123139
"ENSG00000164047.6",19.0611848120329,0.00284824887148468,2.06470326593537,0.968097019902967,7.53910469625451,1.66934180938111,3.16302051681507,4.60442823866817,0,0.032059085460332,0,0
"ENSG00000164048.14",0.495919095535641,0.760704045880488,3.09137695640141,0.968097019902967,0.850041209563828,1.13254353923044,2.48201938023725,3.53916050204233,2.63789684837033,2.37399235337534,3.20826788868798,3.87698709409001
"ENSG00000172113.9",0.551110668484953,0.737706424081194,0.224518581017411,0.970825019777766,0.771185074826592,0.173558584058643,3.35643581073898,3.15815634474122,2.79054860290796,4.20021109072506,4.31004616886273,4.27663172679697
"ENSG00000164050.13",2.17779768182068,0.322871988987161,0.375257595185329,0.968097019902967,1.11070089949993,0.184908441783527,3.89299673942629,3.86271384512211,4.52114813422057,6.08750317087584,6.12524074274886,6.14267700428782
"ENSG00000164051.14",1.90077306833567,0.368940234452289,1.04272013699142,0.968097019902967,1.26881620578957,0.441307658517268,2.46402126599738,2.62461023666474,3.49523725773288,2.92377557674894,3.57494090582369,3.75992712484324
"ENSG00000232112.3",3.18061624661803,0.205888901658446,0.186963820658237,0.974191387828343,2.2206781855671,0.280257231270366,0.926608754468826,0.453100081146105,1.16031780607217,1.06016209041837,1.18268460044558,1.37233510965626
"ENSG00000164053.21",0.809057064979933,0.643194820725432,0.0944080344262507,0.984255419449708,1.04177980966633,0.179803741202727,2.46343586887259,2.3326751745662,3.05922582701464,2.9517422506647,3.07445590410284,3.15035072203483
"ENSG00000164054.15",0.397522027717515,0.802822489833914,0.904838592130707,0.968097019902967,0.433286024533147,0.261763008824527,4.57428378924749,4.81460662538293,4.08403578530322,5.69483291685728,5.92226162142668,5.77772854620815
"ENSG00000114268.12",15.3020809189342,0.0060292528363274,2.81719148842252,0.968097019902967,4.36172109352235,1.49511482681627,1.99757324736032,3.54622347486259,0.568096701699149,2.57961689382608,3.62926790163015,2.33827693030389
"ENSG00000145040.4",5.39753065242069,0.0856827431528782,1.89662608012124,0.968097019902967,3.2254811544357,1.57482960469667,0.025332832908878,1.18814492153167,0.251201263396151,0.996514865349247,0.96848119702991,0.510293202677784
"ENSG00000114270.17",1.76169945457156,0.394913019068468,3.03896592723426,0.968097019902967,1.6033392190022,2.36648173401555,3.56876907995528,4.04185907518409,2.3677644624557,8.48012260626644,7.01750339555458,6.32338534171896
"ENSG00000010256.11",0.951137049706077,0.596286647327146,0.470366115119137,0.968097019902967,0.603932299131257,0.581289603907201,5.18085276895492,5.43171699919209,5.97181449660524,4.68119592726718,6.10250731941705,6.09034460640553
"ENSG00000225697.13",2.24983802147924,0.31149080592906,2.89971200852603,0.968097019902967,1.49138435931613,0.581712755236249,2.44239174507956,4.19999839888367,2.69541559835566,4.0088531346325,4.87461195404627,4.33038063041244
